state,standards_year,source_file,targetTags,newTagName,newTagValue
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Cluster: F.IF.B/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.A1HS.51-53
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.IF.B.4/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.21
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.IF.B.4/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.51
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.IF.B.5/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.22
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.IF.B.5/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.52
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.IF.B.6/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.23
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.IF.B.6/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.53
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Cluster: F.IF.C/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.A1HS.24-25
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Cluster: F.IF.C/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.A1HS.54-56
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.IF.C.7/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.24
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.IF.C.7/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.54
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Child Standard: F.IF.C.7.a/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.24.a
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Child Standard: F.IF.C.7.a/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.54.a
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Child Standard: F.IF.C.7.b/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.54.b
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Child Standard: F.IF.C.7.e/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.24.b
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.IF.C.8/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.55
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Child Standard: F.IF.C.8.a/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.55.a
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Child Standard: F.IF.C.8.b/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.55.b
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.IF.C.9/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.25
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.IF.C.9/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.56
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.BF.A.1/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.57
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.BF.A.1/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.26
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Child Standard: F.BF.A.1.a/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.26.a
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Child Standard: F.BF.A.1.a/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.57.a
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Child Standard: F.BF.A.1.b/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.26.b
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Child Standard: F.BF.A.1.b/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.57.b
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.BF.A.2/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.27
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.BF.B.3/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.28
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.BF.B.3/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.58
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Cluster: F.LE.A/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.A1HS.29-31
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.LE.A.1/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.29
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Child Standard: F.LE.A.1.a/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.29.a
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.LE.A.2/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.30
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.LE.A.3/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.31
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.LE.A.3/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.60
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Cluster: F.LE.B/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.A1HS.32-32
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch2.csv,CCSS Math Standard: F.LE.B.5/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.32
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Cluster: S.ID.A/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.A1HS.33-35
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Standard: S.ID.A.1/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.33
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Standard: S.ID.A.2/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.34
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Standard: S.ID.A.3/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.35
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Cluster: S.ID.B/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.A1HS.36-37
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Standard: S.ID.B.5/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.36
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Standard: S.ID.B.6/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.37
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Child Standard: S.ID.B.6.a/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.37.a
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Child Standard: S.ID.B.6.b/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.37.b
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Child Standard: S.ID.B.6.c/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.A1HS.37.c
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Cluster: S.ID.C/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.A1HS.38-40
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Standard: S.ID.C.7/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.38
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Standard: S.ID.C.8/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.39
WV,2015,Learnosity_Bulk_Tagging_WV_Algebra1_batch3.csv,CCSS Math Standard: S.ID.C.9/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.A1HS.40
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Domain: 1.OA/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Domain,WV.CCRS.M.1.OA
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Cluster: 1.OA.A/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.1.1-2
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.OA.A.1/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.1
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.OA.A.2/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.2
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Cluster: 1.OA.B/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.1.3-4
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.OA.B.3/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.3
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.OA.B.4/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.4
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Cluster: 1.OA.C/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.1.5-6
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.OA.C.5/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.5
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.OA.C.6/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.6
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Cluster: 1.OA.D/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.1.7-8
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.OA.D.7/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.7
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.OA.D.8/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.8
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Domain: 1.NBT/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Domain,WV.CCRS.M.1.NBT
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Cluster: 1.NBT.A/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.1.9-9
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.NBT.A.1/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.9
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Cluster: 1.NBT.B/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.1.10-11
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.NBT.B.2/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.10
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Child Standard: 1.NBT.B.2.a/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.1.10.a
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Child Standard: 1.NBT.B.2.b/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.1.10.b
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Child Standard: 1.NBT.B.2.c/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.1.10.c
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.NBT.B.3/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.11
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Cluster: 1.NBT.C/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.1.12-14
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.NBT.C.4/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.12
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.NBT.C.5/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.13
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.NBT.C.6/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.14
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Domain: 1.MD/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Domain,WV.CCRS.M.1.MD
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Cluster: 1.MD.A/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.1.15-16
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.MD.A.1/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.15
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.MD.A.2/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.16
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Cluster: 1.MD.B/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.1.17-17
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.MD.B.3/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.17
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Cluster: 1.MD.C/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.1.18-18
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.MD.C.4/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.18
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Domain: 1.G/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Domain,WV.CCRS.M.1.G
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Cluster: 1.G.A/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.1.19-21
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.G.A.1/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.19
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.G.A.2/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.20
WV,2015,Learnosity_Bulk_Tagging_WV_Grade1.csv,CCSS Math Standard: 1.G.A.3/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.1.21
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Domain: 2.OA/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Domain,WV.CCRS.M.2.OA
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Cluster: 2.OA.A/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.2.1-1
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.OA.A.1/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.1
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Cluster: 2.OA.B/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.2.2-2
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.OA.B.2/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.2
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Cluster: 2.OA.C/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.2.3-4
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.OA.C.3/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.3
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.OA.C.4/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.4
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Domain: 2.NBT/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Domain,WV.CCRS.M.2.NBT
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Cluster: 2.NBT.A/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.2.5-8
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.NBT.A.1/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.5
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Child Standard: 2.NBT.A.1.a/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.2.5.a
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Child Standard: 2.NBT.A.1.b/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Sub Standard,WV.CCRS.M.2.5.b
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.NBT.A.2/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.6
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.NBT.A.3/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.7
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.NBT.A.4/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.8
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Cluster: 2.NBT.B/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.2.9-13
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.NBT.B.5/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.9
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.NBT.B.6/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.10
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.NBT.B.7/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.11
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.NBT.B.8/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.12
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.NBT.B.9/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.13
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Domain: 2.MD/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Domain,WV.CCRS.M.2.MD
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Cluster: 2.MD.A/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.2.14-17
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.MD.A.1/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.14
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.MD.A.2/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.15
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.MD.A.3/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.16
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.MD.A.4/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.17
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Cluster: 2.MD.B/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.2.18-19
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.MD.B.5/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.18
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.MD.B.6/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.19
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Cluster: 2.MD.C/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.2.20-21
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.MD.C.7/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.20
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.MD.C.8/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.21
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Cluster: 2.MD.D/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.2.22-23
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.MD.D.9/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.22
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.MD.D.10/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.23
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Domain: 2.G/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Domain,WV.CCRS.M.2.G
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Cluster: 2.G.A/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.2.24-26
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.G.A.1/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.24
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.G.A.2/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.25
WV,2015,Learnosity_Bulk_Tagging_WV_Grade2.csv,CCSS Math Standard: 2.G.A.3/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.2.26
WV,2015,Learnosity_Bulk_Tagging_WV_Grade3_batch1.csv,CCSS Math Domain: 3.OA/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Domain,WV.CCRS.M.3.OA
WV,2015,Learnosity_Bulk_Tagging_WV_Grade3_batch1.csv,CCSS Math Cluster: 3.OA.A/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Cluster,WV.CCRS.M.3.1-4
WV,2015,Learnosity_Bulk_Tagging_WV_Grade3_batch1.csv,CCSS Math Standard: 3.OA.A.1/Curriculum: Eureka Math 2 UTE,WV-WVCCRS Standard,WV.CCRS.M.3.1
